venue,date,time,interested,sold_out,title,desc,url
"Concert Hall, Sydney Opera House",Fri 27 September,8:00pm,No,No,Donald Runnicles conducts Mahler’s Fourth Symphony,"Across four breathtaking movements, Donald Runnicles will once again create a vivid, spellbinding musical picture.It’s the fourth movement that truly steals hearts. Mahler set to music a poem that depicts a child’s vision of heaven, where angels play and beauty reigns supreme. It is the ideal moment for Ying Fang, the soprano with a voice ‘that can stop time, pure and rich and open and consummately expressive’ (Financial Times), to make her Sydney debut. Experience another side to Ying Fang’s extraordinary artistry when she performs orchestral songs by Richard Strauss. Beloved by singers and audiences alike for their exquisite poetry and sublime vocal lines, it is easy to understand why Ying Fang is already a favourite at New York’s Metropolitan Opera and major opera houses across Europe.These performances will be nothing short of a revelation. Make sure you’re in the Concert Hall to share the experience.",https://www.sydneysymphony.com/concerts/donald-runnicles-conudcts-mahlers-fourth-symphony
"Concert Hall, Sydney Opera House",Sat 28 September,8:00pm,No,No,Donald Runnicles conducts Mahler’s Fourth Symphony,"Across four breathtaking movements, Donald Runnicles will once again create a vivid, spellbinding musical picture.It’s the fourth movement that truly steals hearts. Mahler set to music a poem that depicts a child’s vision of heaven, where angels play and beauty reigns supreme. It is the ideal moment for Ying Fang, the soprano with a voice ‘that can stop time, pure and rich and open and consummately expressive’ (Financial Times), to make her Sydney debut. Experience another side to Ying Fang’s extraordinary artistry when she performs orchestral songs by Richard Strauss. Beloved by singers and audiences alike for their exquisite poetry and sublime vocal lines, it is easy to understand why Ying Fang is already a favourite at New York’s Metropolitan Opera and major opera houses across Europe.These performances will be nothing short of a revelation. Make sure you’re in the Concert Hall to share the experience.",https://www.sydneysymphony.com/concerts/donald-runnicles-conudcts-mahlers-fourth-symphony
City Recital Hall,Thu 10 October,7:00pm,No,No,Transfigured Night,"Beginning at sunset, this vivid program of three brilliant chamber pieces captures the sensuous depth and drama of night, directed here by our Concertmaster Andrew Haveron, alongside mezzo soprano Anna Dowsley.Mozart’s Serenata Notturna
is classically elegant and entertaining. And Respighi's rare jewel Il Tramonto is based on a poem full of changing colours, moods and delicate harmonies. Just like the sunsets for which it is named.Make sure you’re part of this intriguing showcase of extraordinary music and talent at the City Recital Hall.",https://www.sydneysymphony.com/concerts/transfigured-night
"Utzon Room, Sydney Opera House",Fri 11 October,6:00pm,No,No,Berlioz & Ravel,"This is a chance to hear these unique instruments in full flight, works that reveal their fascinating expressive range, including Manuel de Falla’s thrilling Ritual
Fire Dance arranged for a quartet of double basses and Australian composer Gerard Brophy’s evocative, mesmerising Beautiful Birds for alto flute, bass clarinet and vibraphone.Join us for this most rare concert.",https://www.sydneysymphony.com/concerts/berlioz-ravel-2024
"Utzon Room, Sydney Opera House",Sat 12 October,6:00pm,No,No,Berlioz & Ravel,"This is a chance to hear these unique instruments in full flight, works that reveal their fascinating expressive range, including Manuel de Falla’s thrilling Ritual
Fire Dance arranged for a quartet of double basses and Australian composer Gerard Brophy’s evocative, mesmerising Beautiful Birds for alto flute, bass clarinet and vibraphone.Join us for this most rare concert.",https://www.sydneysymphony.com/concerts/berlioz-ravel-2024
"Concert Hall, Sydney Opera House",Thu 17 October,7:00pm,No,No,George Gershwin’s An American in Paris,"Gershwin brought the Jazz Age to the concert hall with An American in Paris. From its audacious opening to its explosive tunes, this is music that recreates the lively spirit of Paris, from its dance halls to its streets.Ravel’s Piano Concerto for the Left Hand features similarly jazzy rhythms, demanding enormous virtuosity from the pianist. In Konstantin Shamray we have one of Australia’s finest, and he brings his ‘rich, colourful palate of sound’ (Limelight) to this extraordinary work. Stravinsky’s Pulcinella sees the composer looking back to more classical times. His trademark ingenuity shines through in the contrasts of instrumental voices, creating a work that feels familiar and excitingly new.",https://www.sydneysymphony.com/concerts/gershwin-american-in-paris
"Concert Hall, Sydney Opera House",Fri 18 October,11:00am,No,No,George Gershwin’s An American in Paris,"Gershwin brought the Jazz Age to the concert hall with An American in Paris. From its audacious opening to its explosive tunes, this is music that recreates the lively spirit of Paris, from its dance halls to its streets.Ravel’s Piano Concerto for the Left Hand features similarly jazzy rhythms, demanding enormous virtuosity from the pianist. In Konstantin Shamray we have one of Australia’s finest, and he brings his ‘rich, colourful palate of sound’ (Limelight) to this extraordinary work. Stravinsky’s Pulcinella sees the composer looking back to more classical times. His trademark ingenuity shines through in the contrasts of instrumental voices, creating a work that feels familiar and excitingly new.",https://www.sydneysymphony.com/concerts/gershwin-american-in-paris
"Concert Hall, Sydney Opera House",Fri 25 October,7:00pm,No,No,Elgar’s Enigma Variations,"There are few moments like it. And in the hands of Sir Andrew Davis, one of the greatest English conductors, we will experience every bit of its profound emotion. Rachmaninov’s Third Piano Concerto fuses the best elements of his music, from lyrical melodies to ferocious and powerful passages that radiate brilliant musical colour. Superstar Japanese pianist Nobuyuki Tsujii performs Rachmaninov’s most famous concerto with supreme virtuosity, revealing a beautiful and wistful world.Haydn’s London Symphony is considered by many to be the crowning achievement of his symphonic legacy. His last symphony, this is a triumphant curtain call for one of the greatest composers of the 18th century and one of the most influential of all time.",https://www.sydneysymphony.com/concerts/elgar-enigma-variations-2024
"Concert Hall, Sydney Opera House",Sat 26 October,7:00pm,No,No,Elgar’s Enigma Variations,"There are few moments like it. And in the hands of Sir Andrew Davis, one of the greatest English conductors, we will experience every bit of its profound emotion. Rachmaninov’s Third Piano Concerto fuses the best elements of his music, from lyrical melodies to ferocious and powerful passages that radiate brilliant musical colour. Superstar Japanese pianist Nobuyuki Tsujii performs Rachmaninov’s most famous concerto with supreme virtuosity, revealing a beautiful and wistful world.Haydn’s London Symphony is considered by many to be the crowning achievement of his symphonic legacy. His last symphony, this is a triumphant curtain call for one of the greatest composers of the 18th century and one of the most influential of all time.",https://www.sydneysymphony.com/concerts/elgar-enigma-variations-2024
"Concert Hall, Sydney Opera House",Mon 28 October,7:00pm,No,No,Nobuyuki Tsujii in Recital,"It’s a thrilling voyage from the stormy, swirling brilliance of Beethoven’s Tempest to Liszt’s exciting pilgrimage through Venice and Naples.Ravel takes us to the Spanish Court with his beloved, timeless Pavane pour une infante défunte, then captures the playful sense of movement and hypnotic essence of water. And Kapustin’s jazz-inspired études are full of toe-tapping energy, a show within a show.Experience the 'blazing ability' (The Guardian) of this 'absolute force of nature' (Seattle Times) fill the Sydney Opera House Concert Hall – a suitably grand stage for this unstoppable talent.",https://www.sydneysymphony.com/concerts/nobuyuki-tsujii-recital-2024
"Concert Hall, Sydney Opera House",Wed 30 October,8:00pm,No,No,Ingrid Fliter performs Chopin,"As The Guardian put it, ‘there’s nothing small-scale about Fliter’s performances. This is very much Chopin playing in the great tradition.’Felix Mendelssohn exists in the very centre of the musical world. Hugely influential, he was a pivotal figure who would go on to revive Bach’s music and champion Schubert, Schumann and Brahms. A prodigious composer from an early age, his Third Symphony was inspired by a visit to Scotland when he was 19. The mountains, moors, castles and keeps loom large in this symphony, which gives way to gorgeous passages that are Mendelssohn at his best. The symphony’s rich orchestration is a perfect companion to Chopin’s virtuoso concerto. This concert is full of character and lyrical melodies by two young artists letting their imaginations run free, announcing themselves to the world as bold new voices.",https://www.sydneysymphony.com/concerts/ingrid-filter-chopin
"Concert Hall, Sydney Opera House",Thu 31 October,1:30pm,No,No,Ingrid Fliter performs Chopin,"As The Guardian put it, ‘there’s nothing small-scale about Fliter’s performances. This is very much Chopin playing in the great tradition.’Felix Mendelssohn exists in the very centre of the musical world. Hugely influential, he was a pivotal figure who would go on to revive Bach’s music and champion Schubert, Schumann and Brahms. A prodigious composer from an early age, his Third Symphony was inspired by a visit to Scotland when he was 19. The mountains, moors, castles and keeps loom large in this symphony, which gives way to gorgeous passages that are Mendelssohn at his best. The symphony’s rich orchestration is a perfect companion to Chopin’s virtuoso concerto. This concert is full of character and lyrical melodies by two young artists letting their imaginations run free, announcing themselves to the world as bold new voices.",https://www.sydneysymphony.com/concerts/ingrid-filter-chopin
"Concert Hall, Sydney Opera House",Fri 01 November,8:00pm,No,No,Ingrid Fliter performs Chopin,"As The Guardian put it, ‘there’s nothing small-scale about Fliter’s performances. This is very much Chopin playing in the great tradition.’Felix Mendelssohn exists in the very centre of the musical world. Hugely influential, he was a pivotal figure who would go on to revive Bach’s music and champion Schubert, Schumann and Brahms. A prodigious composer from an early age, his Third Symphony was inspired by a visit to Scotland when he was 19. The mountains, moors, castles and keeps loom large in this symphony, which gives way to gorgeous passages that are Mendelssohn at his best. The symphony’s rich orchestration is a perfect companion to Chopin’s virtuoso concerto. This concert is full of character and lyrical melodies by two young artists letting their imaginations run free, announcing themselves to the world as bold new voices.",https://www.sydneysymphony.com/concerts/ingrid-filter-chopin
"Concert Hall, Sydney Opera House",Sat 02 November,8:00pm,No,No,Ingrid Fliter performs Chopin,"As The Guardian put it, ‘there’s nothing small-scale about Fliter’s performances. This is very much Chopin playing in the great tradition.’Felix Mendelssohn exists in the very centre of the musical world. Hugely influential, he was a pivotal figure who would go on to revive Bach’s music and champion Schubert, Schumann and Brahms. A prodigious composer from an early age, his Third Symphony was inspired by a visit to Scotland when he was 19. The mountains, moors, castles and keeps loom large in this symphony, which gives way to gorgeous passages that are Mendelssohn at his best. The symphony’s rich orchestration is a perfect companion to Chopin’s virtuoso concerto. This concert is full of character and lyrical melodies by two young artists letting their imaginations run free, announcing themselves to the world as bold new voices.",https://www.sydneysymphony.com/concerts/ingrid-filter-chopin
"Concert Hall, Sydney Opera House",Fri 08 November,11:00am,No,No,Simone Young conducts Mozart’s Jupiter Symphony,"A striking and electrifying symphony, it was nicknamed ‘Jupiter’ by a music publisher who said its opening chords recalled the king of the gods and his thunderbolts. Here Mozart paints on a broader canvas than ever before, perfecting the Classical style and looking forward to the Romantic era.Johann Sebastian Bach’s genius has resonated joyfully through the centuries, and his extraordinary Brandenburg
Concertos continue to stand out. They are lively and colourful, bursting with new sounds that the world still celebrates. Concerto No.3 is a beautiful demonstration of this, demanding brilliance from the string players of the Orchestra in a rare, intimate moment of chamber music in the Concert Hall.Bach’s son, Carl Philipp Emanuel, was a great composer in his own right, a key figure in the transition from the Baroque to the Classical eras. His Flute Concerto in G is a thrilling ride, and in the hands of our Principal Flute Joshua Batty we hear all of CPE’s invention and daring.Celebrated for her interpretation of this repertoire, Simone Young takes us back to where it all began in these brilliant foundational works.",https://www.sydneysymphony.com/concerts/simone-young-mozart-jupiter-symphony
"Concert Hall, Sydney Opera House",Sat 09 November,2:00pm,No,No,Simone Young conducts Mozart’s Jupiter Symphony,"A striking and electrifying symphony, it was nicknamed ‘Jupiter’ by a music publisher who said its opening chords recalled the king of the gods and his thunderbolts. Here Mozart paints on a broader canvas than ever before, perfecting the Classical style and looking forward to the Romantic era.Johann Sebastian Bach’s genius has resonated joyfully through the centuries, and his extraordinary Brandenburg
Concertos continue to stand out. They are lively and colourful, bursting with new sounds that the world still celebrates. Concerto No.3 is a beautiful demonstration of this, demanding brilliance from the string players of the Orchestra in a rare, intimate moment of chamber music in the Concert Hall.Bach’s son, Carl Philipp Emanuel, was a great composer in his own right, a key figure in the transition from the Baroque to the Classical eras. His Flute Concerto in G is a thrilling ride, and in the hands of our Principal Flute Joshua Batty we hear all of CPE’s invention and daring.Celebrated for her interpretation of this repertoire, Simone Young takes us back to where it all began in these brilliant foundational works.",https://www.sydneysymphony.com/concerts/simone-young-mozart-jupiter-symphony
"Concert Hall, Sydney Opera House",Fri 15 November,6:00pm,No,No,Simone Young conducts Die Walküre,"Presented in concert in a pure musical experience, Simone Young and the Orchestra’s superb mastery of Wagner’s extraordinary musical creation will be one of the year’s most powerful moments.A high point of artistic invention, Wagner’s Ring
Cycle is one of the greatest works of music. Its drama and energy are captured by its signature moment The Ride of the Valkyries, which has become the most quoted musical passage from the entire world of opera. It is surrounded by writing of ravishing beauty and intensity which captures Brünnhilde’s bold defiance, Wotan’s shuddering wrath and Siegmund’s heroism. These performances provide the perfect platform for world-class soloists including Australian Stuart Skelton; Anja Kampe and Michaela Schuster, stars of the Berlin Staatsoper and Vienna Staatsoper; and Tommi Hakala, a brilliant new Wotan for the world stage. Joining these distinguished artists is a stellar cast including Lithuanian-born soprano Vida Miknevičiūtė and Australian luminaries including Deborah Humble and Helena Dix.Wagner’s epic legend was written for huge orchestral forces to produce an enormous, astonishing sound and create the 'total work of art'. Performed in Sydney for the first time in twenty-five years, Die Walküre is a musical triumph that you won’t want to miss.",https://www.sydneysymphony.com/concerts/simone-young-die-walkure
"Concert Hall, Sydney Opera House",Sun 17 November,2:00pm,No,No,Simone Young conducts Die Walküre,"Presented in concert in a pure musical experience, Simone Young and the Orchestra’s superb mastery of Wagner’s extraordinary musical creation will be one of the year’s most powerful moments.A high point of artistic invention, Wagner’s Ring
Cycle is one of the greatest works of music. Its drama and energy are captured by its signature moment The Ride of the Valkyries, which has become the most quoted musical passage from the entire world of opera. It is surrounded by writing of ravishing beauty and intensity which captures Brünnhilde’s bold defiance, Wotan’s shuddering wrath and Siegmund’s heroism. These performances provide the perfect platform for world-class soloists including Australian Stuart Skelton; Anja Kampe and Michaela Schuster, stars of the Berlin Staatsoper and Vienna Staatsoper; and Tommi Hakala, a brilliant new Wotan for the world stage. Joining these distinguished artists is a stellar cast including Lithuanian-born soprano Vida Miknevičiūtė and Australian luminaries including Deborah Humble and Helena Dix.Wagner’s epic legend was written for huge orchestral forces to produce an enormous, astonishing sound and create the 'total work of art'. Performed in Sydney for the first time in twenty-five years, Die Walküre is a musical triumph that you won’t want to miss.",https://www.sydneysymphony.com/concerts/simone-young-die-walkure
"Concert Hall, Sydney Opera House",Wed 27 November,8:00pm,No,No,Vasily Petrenko conducts The Rite of Spring,"From its compelling rhythmic drive to its stunning, awesome soundworld, The Rite continues to electrify more than a century after its premiere. And Vasily Petrenko, the celebrated music director of the Royal Philharmonic, is the work’s ideal interpreter. BBC Music Magazine hailed his recent recording of it as ‘a searing account’ with ‘a visceral energy’ – now it’s Sydney’s turn to hear his phenomenal realisation of Stravinsky’s mesmerising score.In a concert full of drama and striking orchestral textures, Camille Saint-Saëns’ First Cello Concerto casts the cellist as our hero. German-Canadian cellist Johannes Moser is a noted interpreter of this work, his recording praised by Gramophone for its ‘overwhelming passion’. Performed on his 1694 Andrea Guarneri, you will hear why it is among the greatest of all cello concertos.",https://www.sydneysymphony.com/concerts/vasily-petrenko-rite-of-spring
"Concert Hall, Sydney Opera House",Thu 28 November,1:30pm,No,No,Vasily Petrenko conducts The Rite of Spring,"From its compelling rhythmic drive to its stunning, awesome soundworld, The Rite continues to electrify more than a century after its premiere. And Vasily Petrenko, the celebrated music director of the Royal Philharmonic, is the work’s ideal interpreter. BBC Music Magazine hailed his recent recording of it as ‘a searing account’ with ‘a visceral energy’ – now it’s Sydney’s turn to hear his phenomenal realisation of Stravinsky’s mesmerising score.In a concert full of drama and striking orchestral textures, Camille Saint-Saëns’ First Cello Concerto casts the cellist as our hero. German-Canadian cellist Johannes Moser is a noted interpreter of this work, his recording praised by Gramophone for its ‘overwhelming passion’. Performed on his 1694 Andrea Guarneri, you will hear why it is among the greatest of all cello concertos.",https://www.sydneysymphony.com/concerts/vasily-petrenko-rite-of-spring
"Concert Hall, Sydney Opera House",Fri 29 November,8:00pm,No,No,Vasily Petrenko conducts The Rite of Spring,"From its compelling rhythmic drive to its stunning, awesome soundworld, The Rite continues to electrify more than a century after its premiere. And Vasily Petrenko, the celebrated music director of the Royal Philharmonic, is the work’s ideal interpreter. BBC Music Magazine hailed his recent recording of it as ‘a searing account’ with ‘a visceral energy’ – now it’s Sydney’s turn to hear his phenomenal realisation of Stravinsky’s mesmerising score.In a concert full of drama and striking orchestral textures, Camille Saint-Saëns’ First Cello Concerto casts the cellist as our hero. German-Canadian cellist Johannes Moser is a noted interpreter of this work, his recording praised by Gramophone for its ‘overwhelming passion’. Performed on his 1694 Andrea Guarneri, you will hear why it is among the greatest of all cello concertos.",https://www.sydneysymphony.com/concerts/vasily-petrenko-rite-of-spring
"Concert Hall, Sydney Opera House",Sat 30 November,8:00pm,No,No,Vasily Petrenko conducts The Rite of Spring,"From its compelling rhythmic drive to its stunning, awesome soundworld, The Rite continues to electrify more than a century after its premiere. And Vasily Petrenko, the celebrated music director of the Royal Philharmonic, is the work’s ideal interpreter. BBC Music Magazine hailed his recent recording of it as ‘a searing account’ with ‘a visceral energy’ – now it’s Sydney’s turn to hear his phenomenal realisation of Stravinsky’s mesmerising score.In a concert full of drama and striking orchestral textures, Camille Saint-Saëns’ First Cello Concerto casts the cellist as our hero. German-Canadian cellist Johannes Moser is a noted interpreter of this work, his recording praised by Gramophone for its ‘overwhelming passion’. Performed on his 1694 Andrea Guarneri, you will hear why it is among the greatest of all cello concertos.",https://www.sydneysymphony.com/concerts/vasily-petrenko-rite-of-spring
"Concert Hall, Sydney Opera House",Fri 06 December,7:00pm,No,No,Home Alone in Concert,"Macaulay Culkin stars as Kevin McCallister, an 8-year-old boy who has been accidentally left behind when his family leaves for Christmas vacation and defends his home from two bungling thieves (Joe Pesci and Daniel Stern). Also starring Catherine O’Hara and John Candy and nominated for two Academy Awards® for Best Original Score and Best Original Song, Home Alone is hilarious, heart-warming holiday fun for the entire family!© 1990 Twentieth Century Fox",https://www.sydneysymphony.com/concerts/home-alone-in-concert
"Concert Hall, Sydney Opera House",Sat 07 December,7:00pm,No,No,Home Alone in Concert,"Macaulay Culkin stars as Kevin McCallister, an 8-year-old boy who has been accidentally left behind when his family leaves for Christmas vacation and defends his home from two bungling thieves (Joe Pesci and Daniel Stern). Also starring Catherine O’Hara and John Candy and nominated for two Academy Awards® for Best Original Score and Best Original Song, Home Alone is hilarious, heart-warming holiday fun for the entire family!© 1990 Twentieth Century Fox",https://www.sydneysymphony.com/concerts/home-alone-in-concert
"Concert Hall, Sydney Opera House",Sun 08 December,2:00pm,No,No,Home Alone in Concert,"Macaulay Culkin stars as Kevin McCallister, an 8-year-old boy who has been accidentally left behind when his family leaves for Christmas vacation and defends his home from two bungling thieves (Joe Pesci and Daniel Stern). Also starring Catherine O’Hara and John Candy and nominated for two Academy Awards® for Best Original Score and Best Original Song, Home Alone is hilarious, heart-warming holiday fun for the entire family!© 1990 Twentieth Century Fox",https://www.sydneysymphony.com/concerts/home-alone-in-concert
